Year,Round,SessionType,DriverNumber,Driver,LapNumber,TimeInLap,Time,Throttle,Brake,DRS,RPM,Speed,X,Y,Z,LapTime,Sector1Time,Sector2Time,Sector3Time,Compound,FreshTyre,Corner,Speed_ms,Acceleration,Accel_Type
2025,22,Q,1,VER,1.0,83.485,0 days 00:01:23.485000,9.3749984,False,9,6515.0001024,73.0,-4803.0,17559.0,6055.0,,,0 days 00:00:48.291000,0 days 00:01:07.356000,INTERMEDIATE,True,,20.27777777777778,0.0,Neutral
2025,22,Q,1,VER,1.0,83.615,0 days 00:01:23.615000,11.0,False,9,6411.0,73.0,-4817.573369561799,17524.697609485513,6055.524644990917,,,0 days 00:00:48.291000,0 days 00:01:07.356000,INTERMEDIATE,True,,20.27777777777778,0.0,Neutral
2025,22,Q,1,VER,1.0,83.815,0 days 00:01:23.815000,24.0,False,9,6744.0,75.0,-4827.807881624856,17486.75075144944,6055.91086318559,,,0 days 00:00:48.291000,0 days 00:01:07.356000,INTERMEDIATE,True,,20.833333333333332,2.7777777777777284,Acceleration
2025,22,Q,1,VER,1.0,83.986,0 days 00:01:23.986000,24.0,False,9,6904.007202742857,78.05357257142857,-4833.0,17462.0,6056.0,,,0 days 00:00:48.291000,0 days 00:01:07.356000,INTERMEDIATE,True,,21.681547936507936,4.960319316810362,Acceleration
2025,22,Q,1,VER,1.0,84.095,0 days 00:01:24.095000,24.0,False,9,7006.0,80.0,-4835.681279170261,17449.05328941671,6055.962567520669,,,0 days 00:00:48.291000,0 days 00:01:07.356000,INTERMEDIATE,True,,22.22222222222222,4.960314547837722,Acceleration
2025,22,Q,1,VER,1.0,84.286,0 days 00:01:24.286000,26.381547312765655,False,9,7317.030079047195,82.38154731276566,-4841.0,17424.0,6056.0,,,0 days 00:00:48.291000,0 days 00:01:07.356000,INTERMEDIATE,True,,22.883763142434905,3.463565027291491,Acceleration
2025,22,Q,1,VER,1.0,84.496,0 days 00:01:24.496000,29.0,False,9,7659.0,85.0,-4851.566205081794,17376.800683279107,6056.7515275009655,,,0 days 00:00:48.291000,0 days 00:01:07.356000,INTERMEDIATE,True,,23.61111111111111,3.4635617556010834,Acceleration
2025,22,Q,1,VER,1.0,84.606,0 days 00:01:24.606000,33.42211427630496,False,9,7854.678556726494,88.31658570722871,-4858.0,17349.0,6057.0,,,0 days 00:00:48.291000,0 days 00:01:07.356000,INTERMEDIATE,True,,24.53238491867464,8.37521643239577,Acceleration
2025,22,Q,1,VER,1.0,84.695,0 days 00:01:24.695000,37.0,False,9,8013.0,91.0,-4863.320640538826,17326.731158221904,6057.0023216371765,,,0 days 00:00:48.291000,0 days 00:01:07.356000,INTERMEDIATE,True,,25.27777777777778,8.375200664080328,Acceleration
2025,22,Q,1,VER,1.0,84.706,0 days 00:01:24.706000,37.3208352,False,9,8033.3501184,91.1833344,-4864.0,17324.0,6057.0,,,0 days 00:00:48.291000,0 days 00:01:07.356000,INTERMEDIATE,True,,25.328704000000002,4.629656565652502,Acceleration
2025,22,Q,1,VER,1.0,84.886,0 days 00:01:24.886000,42.5708352,False,9,8366.3501184,94.1833344,-4876.0,17280.0,6057.0,,,0 days 00:00:48.291000,0 days 00:01:07.356000,INTERMEDIATE,True,,26.162037333333334,4.629629629629813,Acceleration
2025,22,Q,1,VER,1.0,84.935,0 days 00:01:24.935000,44.0,False,9,8457.0,95.0,-4879.555863379033,17268.19176931556,6057.000261233041,,,0 days 00:00:48.291000,0 days 00:01:07.356000,INTERMEDIATE,True,,26.38888888888889,4.62962358276581,Acceleration
2025,22,Q,1,VER,1.0,85.066,0 days 00:01:25.066000,46.29250112,False,9,8741.27013888,98.2750016,-4891.0,17234.0,6057.0,,,0 days 00:00:48.291000,0 days 00:01:07.356000,INTERMEDIATE,True,,27.298611555555553,6.944447837150092,Acceleration
2025,22,Q,1,VER,1.0,85.335,0 days 00:01:25.335000,51.0,False,9,9325.0,105.0,-4930.50167140235,17135.964460671075,6057.027348682296,,,0 days 00:00:48.291000,0 days 00:01:07.356000,INTERMEDIATE,True,,29.166666666666664,6.944442792234841,Acceleration
2025,22,Q,1,VER,1.0,85.406,0 days 00:01:25.406000,47.2527744,False,9,9631.0891648,106.3805568,-4939.0,17116.0,6057.0,,,0 days 00:00:48.291000,0 days 00:01:07.356000,INTERMEDIATE,True,,29.550154666666664,5.40123943661879,Acceleration
2025,22,Q,1,VER,1.0,85.666,0 days 00:01:25.666000,33.53055217777778,False,9,10751.978053688888,111.43611235555557,-4959.0,17072.0,6057.0,,,0 days 00:00:48.291000,0 days 00:01:07.356000,INTERMEDIATE,True,,30.95447565432099,5.401234567901445,Acceleration
2025,22,Q,1,VER,1.0,85.695,0 days 00:01:25.695000,32.0,False,9,10877.0,112.0,-4962.006523466171,17065.453363458644,6057.096502959955,,,0 days 00:00:48.291000,0 days 00:01:07.356000,INTERMEDIATE,True,,31.11111111111111,5.401222647935851,Acceleration
2025,22,Q,1,VER,1.0,85.855,0 days 00:01:25.855000,49.0,False,9,10531.0,114.0,-4983.319286024997,17019.00301236252,6057.900220578107,,,0 days 00:00:48.291000,0 days 00:01:07.356000,INTERMEDIATE,True,,31.666666666666664,3.4722222222219754,Acceleration
2025,22,Q,1,VER,1.0,85.886,0 days 00:01:25.886000,50.5500032,False,9,10537.66501376,114.7750016,-4988.0,17009.0,6058.0,,,0 days 00:00:48.291000,0 days 00:01:07.356000,INTERMEDIATE,True,,31.88194488888889,6.944458781363932,Acceleration
2025,22,Q,1,VER,1.0,86.055,0 days 00:01:26.055000,59.0,False,9,10574.0,119.0,-5015.873459207699,16950.899003386672,6057.993742187535,,,0 days 00:00:48.291000,0 days 00:01:07.356000,INTERMEDIATE,True,,33.05555555555556,6.944441814595214,Acceleration
2025,22,Q,1,VER,1.0,86.226,0 days 00:01:26.226000,60.718593055326856,False,9,11140.2764117302,125.015075693644,-5044.0,16893.0,6058.0,,,0 days 00:00:48.291000,0 days 00:01:07.356000,INTERMEDIATE,True,,34.72640991490111,9.771078124828247,Acceleration
2025,22,Q,1,VER,1.0,86.254,0 days 00:01:26.254000,61.0,False,9,11233.0,126.0,-5048.197753241469,16884.286158527953,6058.095218206797,,,0 days 00:00:48.291000,0 days 00:01:07.356000,INTERMEDIATE,True,,35.0,9.771074467815419,Acceleration
2025,22,Q,1,VER,1.0,86.534,0 days 00:01:26.534000,62.0,False,9,11994.0,135.0,-5086.314396273897,16804.504753377052,6059.933896283945,,,0 days 00:00:48.291000,0 days 00:01:07.356000,INTERMEDIATE,True,,37.5,8.928571428571392,Acceleration
2025,22,Q,1,VER,1.0,86.546,0 days 00:01:26.546000,61.95,False,9,11917.0,135.3,-5088.0,16801.0,6060.0,,,0 days 00:00:48.291000,0 days 00:01:07.356000,INTERMEDIATE,True,,37.583333333333336,6.944444444444379,Acceleration
2025,22,Q,1,VER,1.0,86.774,0 days 00:01:26.774000,61.0,False,9,10454.0,141.0,-5125.341440949176,16722.755280910507,6060.942458420711,,,0 days 00:00:48.291000,0 days 00:01:07.356000,INTERMEDIATE,True,,39.166666666666664,6.944444444444593,Acceleration
2025,22,Q,1,VER,1.0,86.786,0 days 00:01:26.786000,61.825,False,9,10463.15,141.225,-5128.0,16717.0,6061.0,,,0 days 00:00:48.291000,0 days 00:01:07.356000,INTERMEDIATE,True,,39.229166666666664,5.208333333333136,Acceleration
2025,22,Q,1,VER,1.0,86.934,0 days 00:01:26.934000,72.0,False,9,10576.0,144.0,-5165.83385146595,16633.787978763856,6061.83200649154,,,0 days 00:00:48.291000,0 days 00:01:07.356000,INTERMEDIATE,True,,40.0,5.208333333333486,Acceleration
2025,22,Q,1,VER,1.0,86.966,0 days 00:01:26.966000,72.3,False,9,10647.2,145.1,-5173.0,16618.0,6062.0,,,0 days 00:00:48.291000,0 days 00:01:07.356000,INTERMEDIATE,True,,40.30555555555555,9.54861111111199,Acceleration
2025,22,Q,1,VER,1.0,87.186,0 days 00:01:27.186000,74.3625,False,9,11136.7,152.6625,-5212.0,16534.0,6063.0,,,0 days 00:00:48.291000,0 days 00:01:07.356000,INTERMEDIATE,True,,42.40625,9.548611111110569,Acceleration
2025,22,Q,1,VER,1.0,87.254,0 days 00:01:27.254000,75.0,False,9,11288.0,155.0,-5231.266818650924,16493.727446155524,6063.426147691908,,,0 days 00:00:48.291000,0 days 00:01:07.356000,INTERMEDIATE,True,,43.05555555555556,9.548611111111438,Acceleration
2025,22,Q,1,VER,1.0,87.414,0 days 00:01:27.414000,80.0,False,9,11719.0,161.0,-5289.918255809483,16372.588778123907,6064.640558972549,,,0 days 00:00:48.291000,0 days 00:01:07.356000,INTERMEDIATE,True,,44.72222222222222,10.416666666666874,Acceleration
2025,22,Q,1,VER,1.0,87.466,0 days 00:01:27.466000,80.26,False,9,11770.22,162.82,-5307.0,16338.0,6065.0,,,0 days 00:00:48.291000,0 days 00:01:07.356000,INTERMEDIATE,True,,45.227777777777774,9.722222222223573,Acceleration
2025,22,Q,1,VER,1.0,87.614,0 days 00:01:27.614000,81.0,False,9,11916.0,168.0,-5346.41996958615,16260.635881306973,6065.864265820329,,,0 days 00:00:48.291000,0 days 00:01:07.356000,INTERMEDIATE,True,,46.666666666666664,9.72222222222155,Acceleration
2025,22,Q,1,VER,1.0,87.854,0 days 00:01:27.854000,81.0,False,9,10516.0,174.0,-5390.935311476902,16178.79422999816,6066.947278970317,,,0 days 00:00:48.291000,0 days 00:01:07.356000,INTERMEDIATE,True,,48.33333333333333,6.944444444444582,Acceleration
2025,22,Q,1,VER,1.0,87.866,0 days 00:01:27.866000,81.4125,False,9,10540.975,174.3375,-5393.0,16175.0,6067.0,,,0 days 00:00:48.291000,0 days 00:01:07.356000,INTERMEDIATE,True,,48.427083333333336,7.812500000000296,Acceleration
2025,22,Q,1,VER,1.0,88.174,0 days 00:01:28.174000,92.0,False,9,11182.0,183.0,-5443.770006141281,16081.490933774348,6068.34760080684,,,0 days 00:00:48.291000,0 days 00:01:07.356000,INTERMEDIATE,True,,50.83333333333333,7.812499999999801,Acceleration
