Driver,Round,Avg_Speed,Max_Speed,Avg_Throttle,Brake_Pct,Avg_RPM,Brake_Zones,Brake_Time_Pct,Mean_Entry_Speed,Mean_Apex_Speed,Mean_Exit_Speed,Mean_Brake_Duration,Std_Brake_Duration,Mean_Peak_Decel,Max_Peak_Decel,Sector1_Ratio,Sector2_Ratio,Sector3_Ratio,Speed_Pct_10,Speed_Pct_20,Speed_Pct_30,Speed_Pct_40,Speed_Pct_50,Speed_Pct_60,Speed_Pct_70,Speed_Pct_80,Speed_Pct_90,Brake_First_Third,Brake_Mid_Third,Brake_Last_Third
BEA,13,243.7724867724868,338.0,77.96296296296296,15.873015873015872,10616.57671957672,12.0,17.226531424025477,256.5,175.33333333333334,175.33333333333334,1.4435833333333352,1.0417297680887407,-10.24884259259262,-15.0,1.0129699942878263,1.0150474936518386,1.0158308504146174,235.16666666666666,309.36,320.0357142857143,200.44444444444446,252.61290322580646,271.5897435897436,226.27083333333334,300.37931034482756,310.86206896551727,11.11111111111111,23.357664233576642,12.121212121212121
BOR,13,247.7223650385604,343.0,79.22365038560412,12.339331619537274,10746.305912596401,8.0,16.153838501407662,263.25,142.625,142.625,2.0297499999999995,0.8075366477751952,-13.358134920634932,-15.0,1.484358724505225,1.2554782281576227,,214.4468085106383,314.875,267.0810810810811,210.8139534883721,267.45714285714286,264.8157894736842,227.2439024390244,303.16129032258067,316.46666666666664,13.333333333333334,10.79136690647482,13.178294573643413
COL,13,242.38964577656677,344.0,77.0599455040872,13.35149863760218,10571.201634877385,10.0,17.408428515163468,248.4,151.0,151.0,1.7680000000000018,1.0501353246129754,-11.402728036432773,-15.0,1.008265851281879,1.0356672622966239,1.0039128405786697,207.75,321.2413793103448,264.45454545454544,205.4047619047619,261.07894736842104,259.77142857142854,219.3846153846154,305.64,319.3448275862069,15.04424778761062,13.636363636363635,11.570247933884298
GAS,13,244.88051948051947,341.0,79.1948051948052,11.948051948051948,10638.05974025974,9.0,14.064460050769942,251.77777777777777,154.0,154.0,1.5821111111111108,0.9516069968969378,-11.714677640603568,-15.0,1.0083330533248211,1.0255572274992948,1.0053128477581936,211.2093023255814,317.48387096774195,289.34285714285716,192.47916666666666,266.86486486486484,255.13888888888889,223.42857142857142,306.93939393939394,316.85714285714283,8.849557522123893,15.107913669064748,11.363636363636363
HAD,13,247.51413881748073,337.0,79.74550128534705,11.825192802056556,10575.560411311055,8.0,15.375342140887922,257.375,138.375,138.375,1.9449999999999978,0.8828564435965793,-13.378802910052896,-15.0,1.2117200362891032,1.425514906423399,,253.33333333333334,314.46666666666664,287.9166666666667,199.26785714285714,285.0689655172414,257.05405405405406,230.04651162790697,306.89285714285717,309.9,11.200000000000001,11.278195488721805,13.076923076923078
HAM,13,245.08446866485014,343.0,78.2016348773842,14.986376021798364,10649.217983651226,10.0,17.048145224940814,265.6,165.0,165.0,1.7280000000000009,0.8496307433232384,-11.353395061728417,-15.0,1.00957629111925,1.0260744850935766,1.0043077143985355,244.75,314.53333333333336,290.09375,188.02272727272728,258.7352941176471,264.07894736842104,222.7948717948718,304.2142857142857,315.5357142857143,9.734513274336283,19.548872180451127,15.254237288135593
HUL,13,245.5706940874036,340.0,78.32133676092545,12.853470437017995,10653.874035989717,10.0,16.396681153694175,265.4,166.9,166.9,1.659999999999998,1.0572116155245364,-11.648809523809524,-15.0,1.0135412116528344,1.0205727452271232,1.0100154359765947,210.22727272727272,314.6756756756757,277.2962962962963,202.7962962962963,272.51428571428573,262.45714285714286,224.67441860465115,305.19354838709677,314.2,11.403508771929824,15.602836879432624,11.278195488721805
LAW,13,251.44266666666667,341.0,81.94933333333333,10.133333333333333,10591.08,10.0,14.828362129637906,260.7,170.5,170.5,1.4959000000000018,0.9538781316289824,-11.14616402116402,-15.0,1.401364201471725,1.3193830527602748,,219.4090909090909,315.03225806451616,312.7647058823529,202.66666666666666,241.26829268292684,296.25,216.47619047619048,299.0,316.7241379310345,5.084745762711865,16.793893129770993,8.0
LEC,13,249.04054054054055,344.0,80.35405405405406,12.162162162162163,10719.627027027027,10.0,16.446634806849858,268.0,169.6,169.6,1.6519,0.8429486876435612,-11.513227513227505,-15.0,1.001948859245321,1.012155553465626,1.006282083497864,227.73170731707316,316.5483870967742,306.06060606060606,199.2173913043478,255.88888888888889,272.97058823529414,219.51282051282053,302.51724137931035,317.88461538461536,8.403361344537815,15.384615384615385,12.5
NOR,13,247.98930481283423,339.0,77.47058823529412,11.76470588235294,10792.032085561497,11.0,16.36483109487161,264.54545454545456,175.45454545454547,175.45454545454547,1.494272727272727,0.9903132737499236,-10.460539112576718,-15.0,1.0081986492389368,1.001105050315057,1.0043436120185232,210.78571428571428,313.62068965517244,308.46666666666664,205.4318181818182,250.5151515151515,296.9375,219.0,300.5925925925926,314.625,9.734513274336283,15.748031496062993,9.774436090225564
OCO,13,246.14713896457766,345.0,77.52588555858311,14.441416893732969,10652.792915531336,10.0,16.713861386138607,255.7,166.6,166.6,1.6880999999999993,0.910893456997031,-12.422619047619104,-15.0,1.2933369174422902,1.3328787736292673,,224.5952380952381,317.78125,320.5416666666667,195.5625,250.27027027027026,273.0357142857143,214.30232558139534,304.16129032258067,318.42857142857144,9.734513274336283,21.428571428571427,11.811023622047244
PIA,13,248.36458333333334,337.0,78.13802083333333,11.458333333333332,10709.0234375,8.0,14.255049370513467,246.625,138.75,138.75,1.7847499999999992,0.8141056058644957,-13.506944444444418,-15.0,1.0125331810087026,1.002139565503621,1.0004307714398535,246.35135135135135,312.64285714285717,299.8,203.77777777777777,246.08333333333334,304.26666666666665,217.69767441860466,296.0,315.72727272727275,10.16949152542373,15.2,9.285714285714286
RUS,13,245.53684210526316,342.0,76.85,12.368421052631579,10834.131578947368,8.0,15.494054572138852,294.125,175.375,175.375,1.9398749999999993,0.9163381523078697,-12.614087301587297,-15.0,1.3850341050367931,1.358553559672717,,258.6216216216216,318.60714285714283,297.46875,197.22641509433961,261.22857142857146,287.06060606060606,210.20454545454547,300.037037037037,320.13793103448273,11.304347826086957,14.705882352941178,10.9375
SAI,13,244.79790026246718,339.0,77.69028871391076,13.648293963254593,10559.868766404199,10.0,16.19257313810092,270.6,168.9,168.9,1.6399999999999992,1.007694695828057,-11.304894179894204,-15.0,1.0133060045025368,1.022265588262955,1.0071077287575834,215.6,312.84615384615387,288.0285714285714,198.0222222222222,256.1515151515151,295.23333333333335,212.30232558139534,293.75,314.41379310344826,10.434782608695652,17.741935483870968,12.76595744680851
STR,13,246.4538258575198,340.0,79.6042216358839,10.554089709762533,10644.833773087072,11.0,17.06078431372549,232.45454545454547,144.0909090909091,144.0909090909091,1.582,0.9108777984100621,-10.703845467103037,-15.0,1.0154900708981554,1.035643750587793,1.013461607495423,256.5,310.46875,294.59375,192.6595744680851,251.73684210526315,289.1,209.21951219512195,293.6774193548387,311.18918918918916,7.82608695652174,15.909090909090908,7.633587786259542
TSU,13,247.92838196286473,340.0,77.28116710875332,12.20159151193634,10502.554376657825,12.0,17.768742562475186,254.66666666666666,172.41666666666666,172.41666666666666,1.4931666666666648,0.9997935481332574,-10.625000000000037,-15.0,1.3217297805853299,1.4280306592683158,,240.35,313.55172413793105,267.37142857142857,203.65217391304347,269.02941176470586,268.42857142857144,218.95,300.8709677419355,317.57142857142856,13.157894736842104,12.408759124087592,11.200000000000001
VER,13,247.69496021220158,337.0,80.06896551724138,12.20159151193634,10526.358090185677,9.0,15.871121718377095,265.0,157.0,157.0,1.7733333333333343,0.9056857438795568,-12.12191358024691,-15.0,1.3911158899230538,1.3583889777109002,,257.1290322580645,313.88235294117646,282.8965517241379,201.0,263.3170731707317,276.4516129032258,221.09756097560975,296.89285714285717,314.9032258064516,11.76470588235294,15.151515151515152,9.6
ALB,14,205.2027027027027,323.0,67.80405405405405,21.283783783783782,10387.070945945947,11.0,25.215789473684204,238.54545454545453,153.36363636363637,153.36363636363637,1.7421818181818176,0.688050714063989,-14.261063011062994,-15.0,1.0134517673721535,1.01770683248654,1.0306967447173043,243.34782608695653,208.68965517241378,192.0,264.77272727272725,177.92105263157896,184.78125,243.91666666666666,197.75,156.53658536585365,20.224719101123593,18.627450980392158,25.0
ALO,14,206.54804270462634,322.0,67.39145907473309,20.99644128113879,10542.711743772243,11.0,25.69009495065504,245.54545454545453,153.72727272727272,153.72727272727272,1.748818181818182,0.8016749305141552,-13.902266714766737,-15.0,1.0060679168037432,1.0058770000758324,1.0103274319436513,226.12,211.93548387096774,196.90322580645162,265.0952380952381,182.09677419354838,187.4,247.22727272727272,197.3448275862069,155.375,22.340425531914892,17.97752808988764,22.68041237113402
ANT,14,205.9010989010989,319.0,68.83516483516483,19.413919413919416,10877.095238095239,11.0,25.511597989416572,246.9090909090909,156.1818181818182,156.1818181818182,1.7487272727272718,0.7215165960302699,-14.167117604617628,-15.0,1.0100157180977447,1.0038674452111929,1.027317723205787,229.08333333333334,200.45454545454547,204.36,266.8,182.8,188.0909090909091,244.95454545454547,196.88,158.66666666666666,16.853932584269664,18.88888888888889,22.58064516129032
BEA,14,208.06810035842295,315.0,68.61290322580645,18.63799283154122,10630.921146953406,11.0,23.691043985161613,243.1818181818182,155.27272727272728,155.27272727272728,1.6256363636363624,0.5927848410414978,-14.012972789854517,-15.0,1.011514420440838,1.0118677485402292,1.0153721682847896,259.55,191.03333333333333,189.04166666666666,261.07142857142856,177.58823529411765,196.0,248.15384615384616,192.48387096774192,154.38235294117646,18.51851851851852,15.306122448979592,22.22222222222222
BOR,14,207.5409252669039,321.0,70.55516014234875,20.640569395017792,10722.67971530249,11.0,24.443411264612106,242.45454545454547,153.1818181818182,153.1818181818182,1.672818181818181,0.5946422634556038,-14.0088383838384,-15.0,1.3733596520086266,1.4215136118904983,,207.2,218.03846153846155,211.5,259.32,180.6060606060606,191.03125,249.4090909090909,193.78571428571428,159.5,17.045454545454543,22.68041237113402,22.105263157894736
COL,14,207.73793103448276,320.0,68.19655172413793,20.0,10426.572413793103,12.0,25.78215143035238,232.91666666666666,150.66666666666666,150.66666666666666,1.6199999999999999,0.7419210425195757,-13.513558201058196,-15.0,1.007676280293892,1.0138773034048685,1.026461069864839,211.61290322580646,226.58333333333334,202.76923076923077,268.72727272727275,195.6451612903226,176.05555555555554,247.41379310344828,197.6206896551724,153.56410256410257,20.930232558139537,21.0,18.446601941747574
GAS,14,204.14532871972318,320.0,68.69204152249135,19.031141868512112,10467.252595155709,11.0,25.03846153846152,247.27272727272728,155.63636363636363,155.63636363636363,1.716272727272726,0.7902823535592256,-14.223484848484842,-15.0,1.0078590488723178,1.0212709486615605,1.0212735579668761,199.4,205.78571428571428,226.95454545454547,265.90909090909093,182.61290322580646,181.75,243.4,185.85714285714286,153.92105263157896,20.43010752688172,16.304347826086957,20.388349514563107
HAD,14,208.46520146520146,316.0,69.78021978021978,18.681318681318682,10405.85347985348,11.0,25.02934898612593,244.36363636363637,154.54545454545453,154.54545454545453,1.7056363636363634,0.7654526020273326,-13.723695286195289,-15.0,1.2888474613444456,1.3093577007659059,,227.27272727272728,211.0,203.47058823529412,264.6521739130435,181.57142857142858,185.92857142857142,252.1304347826087,196.25806451612902,150.2941176470588,17.441860465116278,16.666666666666664,21.875
HAM,14,206.6294964028777,318.0,71.00719424460432,23.741007194244602,10707.26618705036,11.0,26.196977730646882,250.0909090909091,153.72727272727272,153.72727272727272,1.796636363636364,0.6393205587649307,-14.184704184704204,-15.0,1.008261139744855,1.0154318647152498,1.0155149438416144,197.21428571428572,210.66666666666666,225.69565217391303,262.6,180.90625,177.7058823529412,246.2608695652174,193.76923076923077,156.78787878787878,21.052631578947366,24.46808510638298,26.136363636363637
HUL,14,205.64788732394365,322.0,68.78873239436619,20.422535211267608,10706.151408450703,11.0,24.841772151898763,247.36363636363637,152.27272727272728,152.27272727272728,1.7127272727272747,0.6108874455039809,-14.271885521885508,-15.0,1.0105640238330227,1.022825509971942,1.0212735579668761,244.7826086956522,182.05405405405406,215.33333333333334,261.5,173.34285714285716,185.8,244.19230769230768,193.25,165.94594594594594,21.73913043478261,18.478260869565215,21.21212121212121
LAW,14,208.82269503546098,316.0,72.78368794326241,17.02127659574468,10371.287234042553,12.0,23.228027272364802,230.75,150.5,150.5,1.4564166666666667,0.7086259542632881,-13.234953703703718,-15.0,1.188068867200351,1.331652384924547,,223.8,218.41666666666666,195.86206896551724,269.40909090909093,190.77142857142857,178.0,245.30434782608697,206.28,155.875,16.483516483516482,17.02127659574468,17.708333333333336
LEC,14,210.25182481751824,315.0,70.13503649635037,22.26277372262774,10761.872262773722,11.0,23.164270500532485,246.63636363636363,156.54545454545453,156.54545454545453,1.5819090909090912,0.7211156072421834,-14.086700336700346,-15.0,1.0067258836860766,1.0029953742321984,1.01741861793261,232.07142857142858,212.86206896551724,208.10714285714286,267.4761904761905,199.3846153846154,183.3030303030303,249.77272727272728,199.5,155.3,19.565217391304348,22.093023255813954,25.263157894736842
NOR,14,209.65972222222223,318.0,66.26041666666667,18.40277777777778,10604.857638888889,11.0,26.517713365539443,248.27272727272728,157.27272727272728,157.27272727272728,1.7964545454545446,0.7607858811944355,-13.493635413698138,-15.0,1.0031436195489272,1.000834154849473,1.0018560822387206,221.46153846153845,222.32,191.88571428571427,269.375,201.9655172413793,168.8709677419355,242.66666666666666,196.52941176470588,165.11111111111111,20.652173913043477,15.463917525773196,19.387755102040817
OCO,14,207.6677966101695,320.0,70.30508474576271,24.74576271186441,10479.813559322034,11.0,26.965042372881364,244.54545454545453,151.54545454545453,151.54545454545453,1.8512727272727276,0.6031891141574232,-13.518518518518563,-15.0,1.0089922140585592,1.014976871160992,1.030411193603655,230.20833333333334,213.3548387096774,207.3939393939394,262.5,174.58823529411765,185.12121212121212,245.30769230769232,198.26666666666668,151.0,18.75,28.57142857142857,27.27272727272727
PIA,14,211.5719557195572,319.0,68.12915129151291,16.974169741697416,10640.446494464944,11.0,24.669532509403545,242.45454545454547,159.1818181818182,159.1818181818182,1.6694545454545453,0.7905017237214683,-13.002836127836146,-15.0,1.0072376357056696,1.0,1.0,240.53846153846155,209.16666666666666,200.39285714285714,266.7692307692308,186.1290322580645,182.14814814814815,243.5,205.15625,157.13333333333333,20.454545454545457,14.130434782608695,16.666666666666664
RUS,14,210.30337078651687,321.0,70.56554307116104,18.352059925093634,10754.606741573034,11.0,26.466115261472783,240.27272727272728,153.63636363636363,153.63636363636363,1.8035454545454541,0.5834340912587932,-13.8657215139056,-15.0,1.4440545381438024,1.3316903010540684,,223.14285714285714,204.30769230769232,202.53846153846155,265.0,188.03333333333333,172.2962962962963,244.82142857142858,195.46666666666667,159.6551724137931,18.29268292682927,17.77777777777778,19.148936170212767
SAI,14,207.06382978723406,321.0,70.86879432624113,19.858156028368796,10311.056737588653,12.0,26.865671641791046,231.66666666666666,154.41666666666666,154.41666666666666,1.68,0.6639277069079143,-13.359901094276138,-15.0,1.0079687100193735,1.0125123227420945,1.0171806586712355,234.71428571428572,208.11111111111111,192.87878787878788,267.7142857142857,198.39285714285714,168.4516129032258,237.12,208.96875,160.14285714285714,14.942528735632186,21.34831460674157,22.857142857142858
STR,14,207.78853046594983,319.0,69.73835125448029,16.48745519713262,10704.47311827957,10.0,23.87213027229045,249.0,152.1,152.1,1.7885000000000004,0.7142074278527203,-14.157407407407382,-15.0,1.004971305333187,1.001592477439903,1.0098991052731772,221.46666666666667,215.92307692307693,187.16666666666666,268.4166666666667,184.53333333333333,180.03333333333333,244.84,200.15625,157.86111111111111,18.6046511627907,13.186813186813188,17.82178217821782
TSU,14,206.07829181494662,321.0,70.07473309608541,16.72597864768683,10401.540925266903,11.0,25.148541114058364,242.1818181818182,151.9090909090909,151.9090909090909,1.7238181818181828,0.9139883446821835,-13.25021043771042,-15.0,1.009723288372263,1.0136498066277395,1.0252236817056921,191.22222222222223,221.36363636363637,200.53571428571428,269.3181818181818,179.0,182.62962962962962,246.48,197.67741935483872,151.27027027027026,19.318181818181817,11.956521739130435,19.0
VER,14,207.35338345864662,319.0,69.86466165413533,18.421052631578945,10413.567669172933,11.0,23.996487540080615,234.9090909090909,152.63636363636363,152.63636363636363,1.639636363636363,0.7130983959553189,-13.244949494949509,-15.0,1.3094637569908982,1.368317282171836,,242.95454545454547,208.95833333333334,197.41176470588235,270.57894736842104,203.24,169.54054054054055,246.34782608695653,194.1304347826087,157.48648648648648,18.823529411764707,21.34831460674157,15.384615384615385
ALB,15,218.14448669201522,331.0,70.22053231939164,20.912547528517113,10491.34980988593,9.0,27.092720970537265,250.0,164.88888888888889,164.88888888888889,2.0843333333333334,0.8565351390599475,-13.937389770723103,-15.0,1.0137854268344892,1.0233942130104658,1.0104712041884816,185.12121212121212,200.53571428571428,286.0,276.0,191.96428571428572,161.83870967741936,225.08,174.42105263157896,269.17391304347825,17.441860465116278,28.235294117647058,17.582417582417584
ALO,15,219.80769230769232,332.0,71.08846153846154,15.769230769230768,10773.015384615384,10.0,25.714077952297842,241.6,161.8,161.8,1.7680999999999998,0.6584637347644897,-13.162037037037047,-15.0,1.2132031852042127,1.427949928175662,,183.66666666666666,192.82758620689654,284.1904761904762,275.05263157894734,201.4,173.58064516129033,188.02702702702703,209.62962962962962,274.57894736842104,18.39080459770115,15.476190476190476,13.793103448275861
ANT,15,219.8566037735849,328.0,72.66037735849056,15.471698113207546,10732.581132075471,11.0,23.983198146002323,226.54545454545453,159.45454545454547,159.45454545454547,1.505272727272728,0.7045887376734018,-12.702020202020197,-15.0,1.0214915660587378,1.0096039400779808,1.0103271050482732,191.36666666666667,188.21428571428572,271.0,278.1,212.87878787878788,160.19444444444446,254.1578947368421,168.8,259.6521739130435,20.481927710843372,16.129032258064516,10.227272727272728
BEA,15,216.8230769230769,324.0,71.98461538461538,21.153846153846153,10634.8,10.0,24.322203196347033,236.8,162.3,162.3,1.7045000000000001,0.4419233530828618,-13.593499923053258,-15.0,1.034163883894169,1.0233942130104658,1.0169076324511264,191.36111111111111,197.32142857142858,284.72222222222223,259.77272727272725,174.72222222222223,186.4375,180.3793103448276,219.95833333333334,278.57894736842104,20.238095238095237,26.041666666666668,16.455696202531644
BOR,15,219.35249042145594,330.0,71.44444444444444,19.54022988505747,10579.858237547893,9.0,22.306916426512974,236.22222222222223,149.77777777777777,149.77777777777777,1.7201111111111116,0.8083895436737079,-14.140701548108954,-15.0,1.0193937837143592,1.0216704288939054,1.0047552716268793,192.44736842105263,195.75,287.9,268.57894736842104,190.58620689655172,174.84375,177.93939393939394,219.32,276.7647058823529,17.391304347826086,24.137931034482758,17.28395061728395
COL,15,215.17424242424244,331.0,69.96969696969697,16.28787878787879,10364.26893939394,10.0,24.082893551293605,240.4,162.0,162.0,1.6839000000000006,0.6542058468097028,-13.166666666666668,-15.0,1.02902645774467,1.0157603119228402,1.0240165233680771,181.17241379310346,184.5,277.44444444444446,276.42857142857144,198.7741935483871,160.125,189.30555555555554,203.23333333333332,275.9,16.867469879518072,17.97752808988764,14.285714285714285
GAS,15,220.38257575757575,330.0,71.2159090909091,17.803030303030305,10580.84090909091,11.0,25.89532871972318,232.63636363636363,160.54545454545453,160.54545454545453,1.6328181818181817,0.6925521730503018,-12.526304713804713,-15.0,1.0333932699717443,1.0071824338190027,1.0067246265430616,195.6,195.0909090909091,280.3333333333333,277.3181818181818,189.21875,165.20689655172413,240.34782608695653,183.73170731707316,282.3157894736842,22.61904761904762,16.666666666666664,14.606741573033707
HAD,15,220.26070038910507,329.0,70.1556420233463,16.342412451361866,10440.256809338522,10.0,21.561592097617673,238.9,165.3,165.3,1.4843000000000006,0.6280555787507985,-13.24999999999999,-15.0,1.4056426063875331,1.3373281346193313,,198.58823529411765,191.86206896551724,280.69565217391306,272.70588235294116,188.72,169.19354838709677,193.06896551724137,195.67857142857142,276.45454545454544,16.304347826086957,17.94871794871795,15.11627906976744
HAM,15,220.890625,332.0,74.33203125,20.3125,10677.1640625,10.0,23.499999999999996,239.6,163.4,163.4,1.6120999999999994,0.5356395149725246,-13.748877665544313,-15.0,1.016140080486343,1.0052534373076134,1.010279072001537,185.16666666666666,191.8846153846154,279.6190476190476,273.7142857142857,190.96,169.90322580645162,202.83870967741936,202.6969696969697,279.55,19.51219512195122,24.137931034482758,17.441860465116278
HUL,15,218.3826714801444,334.0,70.71841155234657,19.855595667870034,10595.675090252707,11.0,24.549086757990867,232.36363636363637,156.0,156.0,1.564,0.6628416786149542,-13.02840230259584,-15.0,1.0313811113965237,1.0206854093987276,1.0199817474422403,184.51612903225808,185.41379310344828,275.3333333333333,273.875,214.26923076923077,161.5609756097561,201.58064516129033,194.41666666666666,283.6111111111111,20.224719101123593,19.587628865979383,20.224719101123593
LAW,15,222.5019305019305,330.0,70.66023166023166,18.91891891891892,10453.806949806949,10.0,23.118482039397446,242.4,162.7,162.7,1.5960999999999996,0.5652264059649007,-14.495619275189181,-15.0,1.0163541399092386,1.0058690744920993,1.015178442768625,200.3448275862069,194.0,282.45454545454544,269.6842105263158,201.31034482758622,175.2,197.6,188.42857142857142,275.25,20.930232558139537,19.047619047619047,17.24137931034483
LEC,15,221.8,328.0,73.904,18.4,10653.46,10.0,23.412929528246938,239.7,164.6,164.6,1.6079999999999999,0.5867333295458843,-13.877525252525292,-15.0,1.0131004366812228,1.0133798481428278,1.0062442960757,188.63636363636363,195.76,284.1875,276.3,208.15384615384616,166.06060606060606,220.91666666666666,183.29032258064515,271.95454545454544,20.98765432098765,20.689655172413794,13.750000000000002
NOR,15,224.19540229885058,327.0,70.37547892720306,13.409961685823754,10715.980842911877,10.0,22.38023403974869,242.1,167.7,167.7,1.5281000000000007,0.7014089320788551,-12.559027777777779,-15.0,1.0011987327682164,1.001190231890006,1.0036024785052116,201.06896551724137,196.79310344827587,277.3181818181818,281.2,243.4,149.4857142857143,237.46428571428572,170.28125,264.81481481481484,12.790697674418606,17.441860465116278,10.227272727272728
OCO,15,219.29323308270676,330.0,72.44360902255639,21.052631578947366,10380.522556390977,9.0,24.282646048109967,251.22222222222223,163.44444444444446,163.44444444444446,1.8843333333333336,0.9337187299538698,-14.336419753086416,-15.0,1.028812398321774,1.0198235173404473,1.0239684903213413,187.66666666666666,191.07407407407408,277.3333333333333,273.6,188.67741935483872,172.61290322580646,196.41935483870967,193.4516129032258,271.40909090909093,18.823529411764707,24.719101123595504,19.78021978021978
PIA,15,223.6743295019157,326.0,71.42145593869732,14.559386973180077,10734.04980842912,13.0,24.660094173042967,227.15384615384616,168.92307692307693,168.92307692307693,1.289153846153846,0.772215179871303,-11.278022821678613,-15.0,1.0003853069612125,1.004555715165196,1.0,190.75,206.7037037037037,286.4736842105263,276.4761904761905,193.93333333333334,171.70967741935485,224.375,188.93939393939394,277.09090909090907,17.045454545454543,15.909090909090908,10.714285714285714
RUS,15,221.0867924528302,327.0,72.44905660377358,18.49056603773585,10755.479245283019,10.0,23.5989010989011,239.7,164.5,164.5,1.6320999999999999,0.7727264004807911,-13.62166953838369,-15.0,1.3748180494905384,1.3754155550995282,,194.62962962962962,198.56666666666666,275.69565217391306,275.45454545454544,191.06896551724137,184.3421052631579,176.36363636363637,219.57142857142858,279.72222222222223,22.61904761904762,17.708333333333336,15.476190476190476
SAI,15,220.8984962406015,334.0,71.37218045112782,21.804511278195488,10529.729323308271,10.0,25.941671503192094,244.4,162.1,162.1,1.7878999999999992,0.6289275713466543,-13.335648148148152,-15.0,1.0143419813340184,1.015349887133183,1.0106153033286902,195.40625,196.19354838709677,284.85714285714283,270.3333333333333,197.2,165.14285714285714,185.83783783783784,217.92307692307693,277.0,18.88888888888889,28.40909090909091,18.39080459770115
STR,15,168.8095238095238,331.0,52.476190476190474,17.261904761904763,9777.127976190477,16.0,27.579520697167737,202.8125,138.5625,138.5625,1.582374999999999,1.0309630130974639,-10.246052414021158,-15.0,1.044909666923538,1.028237225528422,2.0455353283058746,198.41379310344828,187.96774193548387,278.75,273.85714285714283,188.46666666666667,173.34285714285716,173.34285714285716,82.81818181818181,131.48837209302326,17.647058823529413,20.833333333333336,14.935064935064934
TSU,15,221.16538461538462,330.0,71.98461538461538,18.461538461538463,10489.438461538462,11.0,23.92946016311618,229.1818181818182,158.9090909090909,158.9090909090909,1.5123636363636364,0.7010487303419431,-12.933301266634585,-15.0,1.0165681993321347,1.0152678021752515,1.0154186080023058,185.07142857142858,200.59375,279.1666666666667,279.7391304347826,187.25,180.15625,189.35294117647058,217.04166666666666,278.6190476190476,22.093023255813954,17.02127659574468,16.455696202531644
VER,15,220.2755905511811,333.0,71.0984251968504,16.92913385826772,10414.692913385827,9.0,23.849854227405235,259.55555555555554,171.44444444444446,171.44444444444446,1.8178888888888878,0.8344796708054996,-14.233539094650212,-15.0,1.0124154465279562,1.0,1.0044670733464625,187.54545454545453,204.3448275862069,286.52941176470586,280.84615384615387,192.0625,173.84848484848484,185.8,216.86206896551724,283.89473684210526,19.54022988505747,15.476190476190476,15.853658536585366
ALB,16,263.9141914191419,347.0,80.29372937293729,14.85148514851485,10960.752475247526,6.0,17.123737373737395,308.8333333333333,164.0,164.0,2.2603333333333357,1.1115757084227564,-15.0,-15.0,1.009969061533173,1.011503416856492,1.0173148539179175,328.6,180.97560975609755,314.5,197.57894736842104,236.67741935483872,320.6666666666667,255.5,312.52,258.8965517241379,13.131313131313133,17.92452830188679,13.684210526315791
ALO,16,259.47986577181206,350.0,79.97315436241611,14.429530201342283,11054.677852348994,7.0,16.23083631400007,271.2857142857143,149.85714285714286,149.85714285714286,1.8345714285714276,0.7445458552784002,-13.521285780700003,-15.0,1.3511325006684236,1.3322323462414578,,305.39285714285717,170.8048780487805,316.7826086956522,194.52631578947367,242.45714285714286,325.56,248.3,317.56,257.4642857142857,14.000000000000002,20.0,8.695652173913043
ANT,16,259.4776632302405,347.0,81.90721649484536,11.683848797250858,11040.127147766323,6.0,14.129113924050651,297.1666666666667,169.0,169.0,1.8603333333333358,0.7278096515496939,-15.0,-15.0,1.01084756120851,1.0113895216400912,1.0018428225899336,280.81481481481484,194.5,264.06666666666666,210.88571428571427,252.125,330.59090909090907,248.92,322.0,262.2142857142857,14.018691588785046,14.85148514851485,4.878048780487805
BEA,16,261.94276094276097,350.0,81.57575757575758,12.121212121212121,10997.31313131313,7.0,13.497219413549043,260.2857142857143,155.57142857142858,155.57142857142858,1.525571428571429,0.7388432768558579,-13.56575963718821,-15.0,1.007448149421336,1.0150341685649202,1.0110185434023111,297.56,189.24444444444444,301.61538461538464,199.45714285714286,239.76666666666668,326.61538461538464,253.53333333333333,319.44,261.15625,10.576923076923077,13.26530612244898,12.76595744680851
BOR,16,262.3835616438356,355.0,79.90068493150685,14.383561643835616,10979.969178082192,6.0,15.43629255702738,309.5,160.0,160.0,2.0335000000000023,0.6265657055196466,-15.0,-15.0,1.4356594476910738,1.3685269552012147,,318.39130434782606,178.6829268292683,321.0,192.1315789473684,236.3548387096774,328.5652173913044,253.9655172413793,319.6923076923077,262.21875,11.458333333333332,19.19191919191919,12.631578947368421
COL,16,256.4032786885246,347.0,80.10491803278688,13.114754098360656,10954.70819672131,7.0,15.379396984924632,269.2857142857143,153.42857142857142,153.42857142857142,1.7488571428571438,0.6386070619652093,-13.601190476190473,-15.0,1.013979603529277,1.0256643887623387,1.014665796444888,336.72727272727275,165.7872340425532,305.7307692307692,198.27083333333334,246.33333333333334,326.6,254.1290322580645,316.77272727272725,262.4375,12.745098039215685,17.117117117117118,8.791208791208792
GAS,16,260.84364820846906,347.0,81.80456026058631,11.400651465798045,11080.42019543974,7.0,16.895989974937358,267.42857142857144,149.57142857142858,149.57142857142858,1.9261428571428587,0.8857264054470325,-13.353174603174603,-15.0,1.0170734502119858,1.0235763097949886,1.0179291281145622,303.5,185.45454545454547,306.34615384615387,195.1219512195122,245.75,328.60869565217394,251.76666666666668,319.1304347826087,262.6666666666667,8.737864077669903,16.666666666666664,7.954545454545454
